datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2019-01-15T01:44:05Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:47:44Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:51:23Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:55:02Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:58:41Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T02:02:20Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T02:05:59Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T02:09:38Z,true,false,false,false,tesF,,E1111,OOO

2019-01-15T01:25:18Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:28:08Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:31:47Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:31:47Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:35:25Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:35:25Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:39:04Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:42:43Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:42:43Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:46:22Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:46:22Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:50:01Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:53:40Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T01:57:20Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T02:00:59Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T02:04:37Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T02:08:17Z,true,false,false,false,tesL,,E1111,OOO

2019-01-15T02:08:17Z,false,false,false,true,,,E1111,OOO

